loss,Accuracy,F1-Score
1.034614145,0.599928271,0.603058197
1.089593047,0.593979076,0.589447662
1.104485668,0.601950659,0.590027636
1.04023535,0.601120302,0.59810557
1.102357006,0.561137703,0.568317194
1.069356008,0.600730634,0.597266013
1.23881932,0.534956603,0.534456305
1.075500762,0.564511604,0.54998175
1.224319049,0.545408507,0.527960523
0.957537733,0.687286101,0.680681569
1.177675422,0.537020065,0.528878079
1.105331081,0.604185619,0.594240955
1.157525571,0.533550501,0.528676484
1.050010331,0.576720599,0.56459444
1.084099736,0.628398276,0.625659755
1.194985545,0.565374959,0.557783131
0.973143751,0.63853112,0.619417743
1.177681386,0.572337091,0.558785838
1.098331282,0.563773436,0.550825766
1.195050527,0.604083273,0.590775201
0.957157708,0.654910772,0.640660573
1.251813436,0.483931803,0.472001911
0.944556167,0.6799199,0.678387623
1.162260251,0.597111704,0.587983335
1.193820271,0.564494147,0.55799356
1.041507534,0.613068923,0.60629365
1.251673139,0.461409032,0.456996838
1.088006308,0.596495129,0.593753012
1.194363979,0.546113006,0.542776842
1.095565781,0.623577239,0.618221486
1.152535619,0.601199127,0.594536391
1.22240679,0.589073184,0.582457495
1.156613542,0.580621319,0.579054231
1.119503235,0.614803659,0.604595757
1.054903651,0.605768888,0.583988738
1.059127373,0.621900377,0.621136367
1.26688997,0.554585418,0.550377853
0.983763159,0.661208682,0.650137624
0.980545805,0.666889383,0.667504631
1.167545965,0.532344287,0.527051146
1.143895179,0.635412995,0.62253103
1.073485034,0.541409513,0.541134841
1.011687513,0.612740609,0.60869616
1.044817549,0.59376224,0.588568109
1.248420789,0.526950847,0.521229935
1.028747259,0.635604285,0.635362766
1.445882581,0.457155639,0.451514724
1.229366997,0.524760674,0.516767605
1.054515048,0.623391312,0.602985354
1.138958305,0.54824181,0.538951894
1.211292089,0.529842611,0.514617869
1.066867073,0.630365613,0.633921706
1.120064061,0.565131074,0.552391383
1.206968664,0.559769468,0.566220731
1.066162709,0.618868849,0.612730365
1.155837894,0.519400756,0.510979566
1.134908627,0.547325093,0.533011746
1.206463595,0.513062703,0.503981069
1.23852694,0.562639338,0.567876911
1.089970082,0.612320355,0.612245205
1.193086541,0.557613577,0.551326914
1.169619511,0.59114048,0.585728081
1.114894823,0.644302295,0.624699126
1.040893597,0.613235237,0.60205809
1.044725886,0.654841959,0.644801751
1.131049589,0.554905048,0.555267112
1.146266459,0.577238175,0.572664413
1.086267661,0.547300093,0.541604507
1.092557794,0.563475519,0.551274495
1.069968695,0.61900049,0.615814632
0.923268175,0.692226438,0.690770358
0.982549657,0.649154001,0.643829524
1.10373266,0.55574407,0.548259756
0.970009356,0.668224375,0.654774706
1.112687727,0.592336555,0.593472821
1.174627045,0.549323599,0.542606435
1.214754348,0.560177233,0.552523882
1.177442104,0.542555555,0.534621727
1.2022424,0.523821644,0.518332779
1.223584036,0.522604218,0.528557923
1.204716695,0.499747108,0.490452056
1.072053622,0.604576384,0.598467756
1.099862355,0.598018783,0.579948927
1.097993843,0.58717371,0.57928142
1.432217606,0.463681565,0.458480253
1.16424929,0.534859048,0.526432073
1.131131592,0.556931422,0.552956299
1.070379679,0.596857838,0.595941292
1.034953577,0.629232031,0.617566676
1.22816457,0.567654751,0.562009378
0.911679823,0.708881548,0.70083637
1.149795541,0.604112454,0.59543685
0.95953393,0.639481837,0.642224461
1.24499012,0.556680048,0.542321761
1.209671364,0.572497903,0.561238694
1.133601008,0.54534088,0.535659592
1.1364114,0.587550603,0.590376008
1.132308232,0.585668517,0.588322805
0.923933014,0.702936579,0.696176824
1.223920839,0.539830285,0.523344233
1.187067975,0.498457241,0.494415556
0.916101468,0.673081332,0.677567121
1.136924823,0.604989495,0.600487103
0.993164782,0.596353367,0.590055598
1.146565362,0.604727761,0.597475101
1.170088366,0.565011958,0.564929033
1.134590249,0.552859132,0.54663364
1.114559661,0.593310207,0.584897741
1.126083509,0.566566465,0.563027023
0.986367827,0.665518547,0.655979809
0.976513508,0.673161254,0.670533829
1.076984625,0.623052364,0.616263295
0.928906132,0.643092578,0.643932164
1.118432402,0.6282469,0.615105332
1.173648599,0.578632502,0.57354678
1.166099077,0.546499499,0.543681589
1.194512074,0.554895976,0.552251044
1.120685381,0.548952243,0.544560511
0.793026677,0.713874793,0.70295508
1.038927371,0.609644752,0.602486949
0.889512157,0.672563956,0.664916427
1.115281529,0.59615048,0.602966693
1.125936642,0.509580815,0.512309569
1.2037788,0.554993201,0.543242129
0.98509356,0.647916212,0.639378661
1.136576413,0.558765486,0.545105912
1.07427979,0.604870089,0.612126978
1.0216707,0.599605463,0.600764228
1.125065687,0.58627731,0.586510698
1.111817955,0.638429129,0.626038806
1.389155964,0.493475817,0.474693012
1.135888235,0.569826992,0.565249503
0.999464957,0.653845315,0.648134876
1.058543757,0.600933178,0.592654321
1.177539405,0.5667339,0.558943703
1.064095609,0.592236957,0.579778271
1.092982525,0.620599472,0.609254187
1.075608513,0.650977006,0.638315866
1.202132647,0.588710631,0.562785781
1.355028768,0.495969679,0.487427814
1.177173049,0.566726624,0.560614969
1.22097295,0.581921306,0.566777766
1.064436225,0.593711797,0.584166871
1.019730612,0.614898011,0.599405926
0.971250597,0.64064532,0.642680806
0.923537297,0.670476401,0.667633005
1.080537825,0.614331403,0.613762199
1.168174942,0.532532134,0.518311179
1.018309682,0.62190796,0.623057596
1.087138411,0.580413446,0.571759716
1.275665076,0.52765598,0.518668432
1.153173907,0.559844079,0.54440748
1.234979901,0.559426428,0.547145786
1.140057133,0.59505779,0.593216413
1.121701709,0.561713255,0.563120606
1.195505675,0.537336205,0.528389562
1.160606647,0.56667037,0.558528014
1.066920818,0.63482339,0.607092981
1.217919989,0.547179155,0.536667672
0.98828734,0.63959428,0.62846002
1.291054217,0.512448034,0.510667447
1.133778488,0.563162901,0.549971074
1.132385848,0.5644041,0.556560419
1.125537909,0.579320274,0.580305128
1.05337083,0.639931251,0.639955347
1.184761622,0.518725655,0.508165088
1.123404673,0.552679224,0.546563927
1.166114459,0.562985341,0.560684568
1.073622999,0.661900463,0.654780035
1.21756726,0.537316539,0.532427215
1.082795812,0.620977091,0.621663627
1.165292732,0.594440015,0.599499385
1.21798717,0.554633371,0.548626152
1.026541575,0.634325602,0.629918418
1.155104693,0.591067924,0.572887977
1.187481061,0.559862743,0.540803215
1.300494732,0.510727585,0.499499021
1.069913172,0.645731841,0.641374289
0.955599622,0.64918077,0.628487367
1.132089264,0.603273866,0.595664099
1.121027235,0.570897031,0.561722354
1.125444994,0.554131967,0.547508933
1.02455853,0.642750012,0.631305826
1.176283351,0.552148426,0.550508624
1.155221129,0.563275112,0.547486402
1.132082088,0.535176191,0.527179989
0.919698487,0.703785479,0.696646063
1.28141857,0.523231036,0.511207222
1.17687122,0.521797357,0.50509464
0.977914828,0.626675654,0.614685865
1.062086823,0.662563922,0.653399746
1.226465694,0.520217512,0.514354328
1.027034496,0.605924788,0.599461707
1.112282696,0.54677531,0.538398361
1.184822836,0.552133468,0.537537116
0.896450486,0.655893279,0.651098395
0.961731717,0.643597245,0.639631713
1.052749632,0.616286839,0.605402425
1.110521583,0.55960517,0.552300091
1.157041455,0.513922348,0.512339714
1.149847645,0.561821436,0.550369572
1.20598835,0.53417868,0.533831306
1.09349185,0.558075411,0.549103161
1.205837441,0.489302057,0.480921801
0.959665753,0.669119158,0.66776586
1.262289558,0.53470975,0.530241638
1.20221748,0.557623776,0.559052327
1.174094387,0.543147096,0.535415292
1.206169742,0.538662203,0.522541939
1.039281902,0.627410429,0.62955765
1.201070919,0.523199741,0.515438357
0.9887561,0.647021052,0.649414334
1.050381701,0.602155595,0.590547815
1.212605155,0.574620645,0.557141564
1.110334033,0.576612886,0.555730318
1.04338345,0.571289486,0.564782288
1.149764342,0.568394545,0.573134412
1.244073136,0.521516755,0.52715979
1.075835787,0.580002638,0.582146315
1.064207259,0.618647619,0.600185568
0.962744119,0.645584579,0.645025427
1.183786472,0.548397384,0.538628284
1.198711374,0.5269236,0.510404259
1.200824872,0.55122117,0.548886195
0.863434098,0.727378583,0.716754609
1.089899738,0.609956293,0.59685368
1.060579707,0.590564187,0.572103174
0.932879824,0.683044435,0.68207859
1.376577247,0.473882703,0.464849837
1.171886732,0.548118477,0.535198838
0.959317466,0.648997858,0.645048303
1.090926,0.611295054,0.592178059
1.083386325,0.580035262,0.565623838
1.13853513,0.583311674,0.569490498
1.343058255,0.511897128,0.510694262
1.135478171,0.573299031,0.557248065
1.398540154,0.48156464,0.466808861
1.153020894,0.514752068,0.513104296
1.271588636,0.557465222,0.545951972
1.098068551,0.609235019,0.608253104
1.200439034,0.512356366,0.499469108
1.050221512,0.65387582,0.64708566
1.048028123,0.61093268,0.598898898
1.022995126,0.623169428,0.609180211
1.008768216,0.658866263,0.648565109
1.254433751,0.54734713,0.545237405
1.174634338,0.585492929,0.585720075
0.83381618,0.748864169,0.737586924
0.982369067,0.655322622,0.662194327
1.099591058,0.574559918,0.55986776
1.244361914,0.497293275,0.484594393
1.204685958,0.530740238,0.52401941
1.082277443,0.576989176,0.567849524
0.967537803,0.617913333,0.599503447
1.334706305,0.495473342,0.48126058
1.039736286,0.639848678,0.626755527
1.03624121,0.659016427,0.646588281
1.301612664,0.543500003,0.547185715
1.064070787,0.634559658,0.631844249
0.959191958,0.658777025,0.647105829
1.051489071,0.598818472,0.588877059
1.099628878,0.593503615,0.572596125
1.137321752,0.589352529,0.56829701
1.219099294,0.541415824,0.525563417
1.072577962,0.607388164,0.611312466
1.115253429,0.605619713,0.586867442
1.216673001,0.560920249,0.564303336
1.039154651,0.600375461,0.580566061
1.023194617,0.652309243,0.647692736
1.139293303,0.555093136,0.541620294
1.042043001,0.666563029,0.660128043
0.878615952,0.688623188,0.676909296
0.934576329,0.681835602,0.672155096
1.098040981,0.582350818,0.578949753
0.977701015,0.648227072,0.639971505
1.313018609,0.513889956,0.499507166
1.183675087,0.580992964,0.562787232
1.195203614,0.553947555,0.542577577
0.839440317,0.737018737,0.726609168
1.186735393,0.578976444,0.569247431
1.160656603,0.593671215,0.5715875
1.069435871,0.588073707,0.57635935
1.034388423,0.599573739,0.575854628
0.978399153,0.67240772,0.659042151
1.046496292,0.605356809,0.607996091
1.276615864,0.528210275,0.517422812
1.167989702,0.546367053,0.537133599
1.020385209,0.604724357,0.581124415
1.141594822,0.557963193,0.537920148
1.25460375,0.579737736,0.564669127
1.20959805,0.557712094,0.556108281
1.147456657,0.580502648,0.58043731
1.13992001,0.609839428,0.59606846
1.107750899,0.573256216,0.571189602
1.049959256,0.618915185,0.620047042
0.987723205,0.656203053,0.658137788
1.140053843,0.548372654,0.544096976
0.998169635,0.62304192,0.620061164
1.278319874,0.484145095,0.471133848
1.004130299,0.622426718,0.615892947
1.087732039,0.549869867,0.54309446
1.147588001,0.584823168,0.58121005
1.048492376,0.606409357,0.601725989
1.085667358,0.609017179,0.606812784
0.936691569,0.66204545,0.660659211
1.134419418,0.59976184,0.591905289
1.315957029,0.455255954,0.457150909
1.105835535,0.574094385,0.56361388
1.179066269,0.547111439,0.529960203
1.226740099,0.545301306,0.534763716
1.158945629,0.578020116,0.568348945
1.171085312,0.541986731,0.531514109
1.174786917,0.544272694,0.53344228
1.124073892,0.586729437,0.583649247
0.936780148,0.656155732,0.641897779
1.154572222,0.572131318,0.561479082
1.140353306,0.595511384,0.594249642
1.207198545,0.569827589,0.567298049
0.966670165,0.663918774,0.663625566
1.103003285,0.612468665,0.60791073
1.081573181,0.587986169,0.579569985
0.870104982,0.667709331,0.666817195
1.112703788,0.597590568,0.58306529
0.930255146,0.641738919,0.635816655
1.087171806,0.588415155,0.571881927
1.367721632,0.471543943,0.473194574
1.101636385,0.599351169,0.591908269
1.181722056,0.559593779,0.554860944
0.969989842,0.674326279,0.663948099
1.23890679,0.547341831,0.540920624
1.229605028,0.550374894,0.547103877
1.120303879,0.575172258,0.55594387
0.935399623,0.660604382,0.663078433
1.167607517,0.548509349,0.535595839
1.193735253,0.492014358,0.481648637
1.159859109,0.582818617,0.571290948
1.033547398,0.593168671,0.585917697
0.950480093,0.636685257,0.644217912
1.046448407,0.618945534,0.599914188
1.063277757,0.627804787,0.617178315
1.312910051,0.467000964,0.470899408
1.234644287,0.539021884,0.53493633
1.024497217,0.640468298,0.636375214
0.977266319,0.64090872,0.631487763
1.110758918,0.583661755,0.572827116
1.062874927,0.604303383,0.598098711
0.928139167,0.670678025,0.663868761
1.176625937,0.581884061,0.581747391
1.120626859,0.611570773,0.603735745
1.087181085,0.619582538,0.607373408
1.051269419,0.608650287,0.606866232
1.084706787,0.592578488,0.585479739
1.184232799,0.563749108,0.559776832
1.032034802,0.621285805,0.62116365
0.975566157,0.618854878,0.6134449
1.118793905,0.579698455,0.580795656
0.91404511,0.668121962,0.672064713
1.113198556,0.589056598,0.582369759
1.182974906,0.490003852,0.492532178
1.121054189,0.582874135,0.581389851
1.238342343,0.5540136,0.541093875
1.081215378,0.591833195,0.589490437
1.113083363,0.602371463,0.592431821
1.00039174,0.646266552,0.647150595
1.224044155,0.545548386,0.541553882
0.901453964,0.689718827,0.679996589
1.093956074,0.57290292,0.570979493
1.082322117,0.568480254,0.570048632
1.117634127,0.62854198,0.620506492
0.95817644,0.649978571,0.647037575
1.176680204,0.566833268,0.557863547
0.934316536,0.673856421,0.671805652
1.244043303,0.534356005,0.527356389
1.179016058,0.554249135,0.547863976
1.077180453,0.609249945,0.590017927
1.155966483,0.560999758,0.54480539
1.28888871,0.500514404,0.482444307
1.063646602,0.555682634,0.555711516
1.132920831,0.564285095,0.554919379
1.301081467,0.482503039,0.486083331
0.987951117,0.65410609,0.643663616
1.11340245,0.616368493,0.612328303
1.033685426,0.623367126,0.613074483
1.070598674,0.585756368,0.57593517
0.968802239,0.616605846,0.608766578
1.138105006,0.565829817,0.563353811
1.144382239,0.600460326,0.605336748
1.146803321,0.543278223,0.524449903
0.988807385,0.63699952,0.628238865
0.87245916,0.658287288,0.65169551
1.046101571,0.632752592,0.615945447
1.306078225,0.483171431,0.477218066
1.194779979,0.551907527,0.551188075
1.266999715,0.529780882,0.513282281
1.008825364,0.612000844,0.613998034
1.029643833,0.583149531,0.569222648
1.001386922,0.607487847,0.594347696
0.944020711,0.665426749,0.657989659
1.216243788,0.552799585,0.555368996
1.546183635,0.420841323,0.420288215
1.135542304,0.581088311,0.566426607
1.205220954,0.53181212,0.528383141
1.031050408,0.593989141,0.584435712
1.131575855,0.551143497,0.536499978
1.137369288,0.5775676,0.56386059
1.035257301,0.594056586,0.581879376
0.961121023,0.667126937,0.656977724
1.046874915,0.649340531,0.64258846
1.341611657,0.471843031,0.455369849
0.988973604,0.622698743,0.614680967
1.198401339,0.517395866,0.510100095
1.303192175,0.490659324,0.489392619
1.143385566,0.547775978,0.536284292
1.077209223,0.574781176,0.565371692
1.27726962,0.503703769,0.495894096
1.244788319,0.544133008,0.533150087
1.027785592,0.644929957,0.628675236
1.296123379,0.499677379,0.49021031
1.027984423,0.626666781,0.624853028
1.158986071,0.581396868,0.566105556
1.186632057,0.541222871,0.549849198
1.135606929,0.567270886,0.560378173
1.209778356,0.529461494,0.523994486
1.00685719,0.668588087,0.650021989
1.285494002,0.523498622,0.505931258
1.080409373,0.586578572,0.580305896
0.957175957,0.646077344,0.643882113
1.024761058,0.644294986,0.632549673
1.038094088,0.634584334,0.621873964
0.915163987,0.710916947,0.693756874
0.938914818,0.610302764,0.603635277
1.311865259,0.529120453,0.522647086
1.324469041,0.475766395,0.473146519
1.2188758,0.512636069,0.499121694
1.028545395,0.662522666,0.664479182
1.100360456,0.581609637,0.566217371
1.002207663,0.642376173,0.646549729
1.25652296,0.525922003,0.51583808
1.071780952,0.595416105,0.5843753
1.110899082,0.610229025,0.605944636
1.026885611,0.636737028,0.627455087
1.299630987,0.528488985,0.513232797
0.964058749,0.663494068,0.655056426
1.139623162,0.552104876,0.552539149
1.255982309,0.504170042,0.498912797
1.075184279,0.64750081,0.650296059
1.056095095,0.6108261,0.604113788
1.240938051,0.510417213,0.509494572
1.059340513,0.618514132,0.61611761
1.080884034,0.581207086,0.583058814
1.118018958,0.547084597,0.532431486
1.118648201,0.555999838,0.545778609
1.027528266,0.610717477,0.601320045
1.098297501,0.562291219,0.556692502
1.025056956,0.618576652,0.622768837
0.914693549,0.704035516,0.696980344
1.058265594,0.584597098,0.576600476
1.046351263,0.626210927,0.617873425
1.215281691,0.536174851,0.526624111
1.017293331,0.631407594,0.613531172
0.981276034,0.650978172,0.647509699
1.098928322,0.589181198,0.586911817
1.122353067,0.613106319,0.611491393
1.111114292,0.563461733,0.551933729
1.035587461,0.609269099,0.59365715
1.053207308,0.618045202,0.594462334
1.095572073,0.540098985,0.540026825
1.126948571,0.582083437,0.580812594
1.054104063,0.629367125,0.618760856
1.048942876,0.610512351,0.601584188
1.219405738,0.559208233,0.5547697
0.964573922,0.625065911,0.626726796
1.110504912,0.591591269,0.585529697
1.006291621,0.603575196,0.584981819
0.974486386,0.692831618,0.694835228
1.173405931,0.56023508,0.552634291
1.018413775,0.635677142,0.635296377
1.149024378,0.595844838,0.595529951
0.932817731,0.70288043,0.698930725
1.060167544,0.625148188,0.627296859
1.012856341,0.637009212,0.645037033
0.996881795,0.621179147,0.607987939
0.990254487,0.667325815,0.662671811
1.263528229,0.588326145,0.577661432
1.144748622,0.585431462,0.578659689
1.002318335,0.636508772,0.626540565
0.949064031,0.658729265,0.651127543
1.09945726,0.572983377,0.559339488
1.053071398,0.61226773,0.59945401
1.06811622,0.598114713,0.595362481
0.988555811,0.645183535,0.646015707
1.214035883,0.556683397,0.546255416
1.277492854,0.56744817,0.551788258
1.138060156,0.558676595,0.547993023
1.110471565,0.634647891,0.629588721
1.163816738,0.630375328,0.626012878
0.96439392,0.649146228,0.644482222
1.134973042,0.596938547,0.59676121
1.028790817,0.654837546,0.657614244
1.143080912,0.601043123,0.599841945
1.111799693,0.56248851,0.560962361
1.063704219,0.617888114,0.607574444
1.125947023,0.580406878,0.580625627
0.933516038,0.64613689,0.642449631
0.895328375,0.661328739,0.667378705
1.160202206,0.574474678,0.565532903
0.922784972,0.662276104,0.638928772
1.148303316,0.533817343,0.512587398
1.073426284,0.565856606,0.562875737
1.044408831,0.614995248,0.600428075
1.102876714,0.576196642,0.580208957
0.938024088,0.639003958,0.630991574
1.232957729,0.485565915,0.477382569
1.086807689,0.572287878,0.564846461
1.161764003,0.53322235,0.516022674
0.965474579,0.646754885,0.651335225
1.106064608,0.575155358,0.573875797
1.152997738,0.551184225,0.534646872
1.036341079,0.623170228,0.621223306
1.079837778,0.588712653,0.581691738
1.2297099,0.530301673,0.514575908
1.000557542,0.616111527,0.610085504
1.164553025,0.515058734,0.51087635
0.960930073,0.689011282,0.687391339
1.080824162,0.639251239,0.626282757
1.152274549,0.570051525,0.559297579
1.072922996,0.603686431,0.587648245
1.058158067,0.634219248,0.619270024
1.077022674,0.612002407,0.616478433
1.133416127,0.536862823,0.531116262
1.123316184,0.594384721,0.578183035
1.12877317,0.527278834,0.523974491
1.095793333,0.592121312,0.585905933
1.052517612,0.618815613,0.611914688
1.094994596,0.624741076,0.612190146
1.014067024,0.640000435,0.640263756
1.089907118,0.630655932,0.609345592
1.125503896,0.590902207,0.587185858
1.098069511,0.57992161,0.567595838
1.076512071,0.665240332,0.659987927
1.067882691,0.574796851,0.563682944
1.018778162,0.57350035,0.576678989
0.970301031,0.696283165,0.694134269
1.180905348,0.556334237,0.54866749
1.008977174,0.648215651,0.627573212
1.050329643,0.600131886,0.605203359
1.187048453,0.526575021,0.510084139
1.142918238,0.562958576,0.554316431
1.074179659,0.593477801,0.576040915
1.085103456,0.586046528,0.575295019
1.161876426,0.543041089,0.534729327
0.977577818,0.616985094,0.606167637
1.006780062,0.618186326,0.61736373
1.080458471,0.585584172,0.570938611
1.14672068,0.559897786,0.550779429
0.941485082,0.666134819,0.655741146
1.236716805,0.585793286,0.573476511
1.026765573,0.615112957,0.585274151
1.097451872,0.630064209,0.619194207
1.275407722,0.564250763,0.54749429
1.166471838,0.553576514,0.540371026
1.153180244,0.573904317,0.561087521
0.882113657,0.692242932,0.688777311
1.111626445,0.562316774,0.547133439
0.991046082,0.652711763,0.646455508
1.110052756,0.609235988,0.610097572
1.100812939,0.574613052,0.56685523
0.995239438,0.621667506,0.620691605
0.972346068,0.652126834,0.653793737
1.058341561,0.544582466,0.525146614
1.072426429,0.629730582,0.614998914
1.160996896,0.612543511,0.615326582
1.238672819,0.506593316,0.499957008
1.388345912,0.536941564,0.543180948
1.125818171,0.593830201,0.568994016
1.215814052,0.534383864,0.517772521
1.123802147,0.599846762,0.585931524
1.138034943,0.606499472,0.603281769
1.034901604,0.624549026,0.615154313
1.091035829,0.5822273,0.587451602
0.985027916,0.630346371,0.624910002
1.072763854,0.581314609,0.579686379
1.078137484,0.607062109,0.607119997
1.105766603,0.56044392,0.548915333
1.082693058,0.592372444,0.595071735
1.204581322,0.574460166,0.566896294
1.238975372,0.492797146,0.486140689
1.137937825,0.577519161,0.579522796
1.141594943,0.583168564,0.57711464
1.254619773,0.553744375,0.539987343
1.238108688,0.546314528,0.539162622
1.309745498,0.527595299,0.525614284
0.886167665,0.682542892,0.676645896
1.086571225,0.645540052,0.645856766
1.136348932,0.579655719,0.559978634
0.926326793,0.656507214,0.649341493
1.146581607,0.55325533,0.550100075
1.034747631,0.607763423,0.599879209
1.100811585,0.54036648,0.547089886
0.98773644,0.63492275,0.634537924
1.207263017,0.545122583,0.544536882
1.156295666,0.58048647,0.581408326
1.051006571,0.602062697,0.60181694
1.013528192,0.639289357,0.641667677
1.169499695,0.521717219,0.520137143
1.122066889,0.571456295,0.566125251
1.357022161,0.437537034,0.428033329
1.072309964,0.635814506,0.629103261
0.974411321,0.664161738,0.656779001
1.151661638,0.571863901,0.560393977
1.093047606,0.58457547,0.579467047
0.960253686,0.677731203,0.678203991
1.047121952,0.58556832,0.57950805
0.911269755,0.72251017,0.717399379
0.903402191,0.684642324,0.671093454
1.013320725,0.600215218,0.601265272
1.076132537,0.55798369,0.543012309
1.09036906,0.583982483,0.573929181
1.126335336,0.63092836,0.628949373
0.938758974,0.668151725,0.663467637
1.109713384,0.568367487,0.546710711
1.186435974,0.563719758,0.55604777
0.935432011,0.676142184,0.681114729
1.056187171,0.628508933,0.601218032
1.045640141,0.632134069,0.628481532
1.176948641,0.574064577,0.564451016
1.184622846,0.545922432,0.546901685
1.054581047,0.617373118,0.619125341
1.225282431,0.529131885,0.51254276
1.022172104,0.628580365,0.631488679
1.35588307,0.460772277,0.450200325
1.106848896,0.592311693,0.572275378
0.965629944,0.691760668,0.688030133
0.869036875,0.686514338,0.683580432
1.121238801,0.599464345,0.605899851
1.085058804,0.641814705,0.637645319
1.204663144,0.531268672,0.526318682
0.888326182,0.706684372,0.704381251
0.838140754,0.738705846,0.733680349
1.060937368,0.613152172,0.607209101
1.054106155,0.660149868,0.653478952
0.936966855,0.653771149,0.644628161
0.982473604,0.629617596,0.630636548
1.228634609,0.515807017,0.501988402
1.286543178,0.516934753,0.51017297
0.973342261,0.678517064,0.677992189
0.990665385,0.64456136,0.635155634
1.03643885,0.622518117,0.61484979
1.10559409,0.530025223,0.530619126
0.995867984,0.622522747,0.617066941
1.15785021,0.563822483,0.565251748
1.031321638,0.592163695,0.594885371
1.136204625,0.602918803,0.587643705
1.044237696,0.624844166,0.61168037
1.03068793,0.612925846,0.620228102
1.020478383,0.641595075,0.638933068
1.043982841,0.611711337,0.613488044
1.098367136,0.603662327,0.594878315
1.179011923,0.567498616,0.556213025
1.124788186,0.557620277,0.549884353
1.047435708,0.575756907,0.571991001
1.138844829,0.540828645,0.532357025
1.123591637,0.571643781,0.557698287
1.007699558,0.626784882,0.615214633
1.039336796,0.624686496,0.616462982
1.147874717,0.524135772,0.512156388
1.208120378,0.544386795,0.534309548
1.057614525,0.587138352,0.583721791
1.040322709,0.622999936,0.623749875
1.078694175,0.628943181,0.619534786
1.055521018,0.616829396,0.611410908
1.179753194,0.575715791,0.562233053
1.106854243,0.585318056,0.563582273
1.21027452,0.488046524,0.481622348
1.057656476,0.571225547,0.557697728
0.988964594,0.610106054,0.614879068
1.005312259,0.657499823,0.654655129
1.025463285,0.621838622,0.611727587
1.107763652,0.579871872,0.566738033
0.984746229,0.695805877,0.700721585
1.251741379,0.583648526,0.568504835
1.161233663,0.563855885,0.566208186
1.051612901,0.572069355,0.568053969
1.205878251,0.546938794,0.536816529
1.112596859,0.550770527,0.540300462
1.118185672,0.563695838,0.561601194
1.225226248,0.527730155,0.520779064
1.105332457,0.602348382,0.592844176
1.065731232,0.648547413,0.63519298
0.862515941,0.682554666,0.680895597
1.052380686,0.644583823,0.635496641
0.982315716,0.632097647,0.628461465
0.931681528,0.671439182,0.667749386
1.159629802,0.537127779,0.535990883
1.113364968,0.610815298,0.621469847
0.982560351,0.65390266,0.636879785
0.995012955,0.654251833,0.648796312
1.12200171,0.541209555,0.536705094
0.892363961,0.712698433,0.697905974
0.809340799,0.697679782,0.685605642
0.949205163,0.653911114,0.638815317
1.093302679,0.59199877,0.591273848
1.104044678,0.634615096,0.626383725
0.903478103,0.72289492,0.719686168
1.004041114,0.651556561,0.649916793
1.134865392,0.595292498,0.585249557
1.273295247,0.552958321,0.544597657
1.016758631,0.609633136,0.598155713
1.168790614,0.545470691,0.53973276
1.071300992,0.601727872,0.606583739
1.145064838,0.593479962,0.585317213
1.24341081,0.561240783,0.540932717
0.925800094,0.666681369,0.664489122
1.130256942,0.557272865,0.556937277
1.141233651,0.610370209,0.600601447
0.895789666,0.69336119,0.695315121
1.067796686,0.591517857,0.594746286
1.252908845,0.552074139,0.543163397
1.03147399,0.593928027,0.58255496
0.92327923,0.695397131,0.69632725
1.243909305,0.519794899,0.507048107
1.152654697,0.58330449,0.576442392
0.891783025,0.71838156,0.710561477
1.055527885,0.609285356,0.599841648
1.114766155,0.609052061,0.595974524
1.074584591,0.62066177,0.623621455
1.017666306,0.605208895,0.605566552
1.155163256,0.599544027,0.590244414
1.19606554,0.583385879,0.573580509
1.134732918,0.556296602,0.558346456
1.220057164,0.539087992,0.526205202
1.141348376,0.535228866,0.539986558
1.131668282,0.56620339,0.567985567
1.03735442,0.65167393,0.643222897
1.179561514,0.545685614,0.550965563
1.078426479,0.63694124,0.635960533
1.203417262,0.551070303,0.540876276
1.009721778,0.645482784,0.639200153
1.16312686,0.599696645,0.582310133
1.173562451,0.564713643,0.552161713
1.055696125,0.619264069,0.612376972
1.026590442,0.624227301,0.613923988
1.140320707,0.565769643,0.561718644
1.144853746,0.571780925,0.56918442
1.049709849,0.656299564,0.642210493
1.050452139,0.631804455,0.634240517
1.075624149,0.605039475,0.596618119
1.03009378,0.632144018,0.634354836
1.134278721,0.564625379,0.553166118
0.909583936,0.670225993,0.658714235
1.193154132,0.559934982,0.553758059
1.105252923,0.612786463,0.606176488
1.059028153,0.591240312,0.590210166
1.110834568,0.606822683,0.596525526
1.082870612,0.583934283,0.569446899
1.042758856,0.645070379,0.641676213
1.023031667,0.634665097,0.626374688
1.127284977,0.570462083,0.561131795
1.163898007,0.538169393,0.527193902
1.204414984,0.541160765,0.530831624
1.280300163,0.512897234,0.501551819
1.075679906,0.623687488,0.610490631
1.077207836,0.617434603,0.607042108
1.109455732,0.568833795,0.564371964
1.004917939,0.671752566,0.669896075
1.136941361,0.534300043,0.527372195
0.961543583,0.651561819,0.62972316
0.993227956,0.623633668,0.619300764
1.154408314,0.552127645,0.558312016
1.113285426,0.581558132,0.564012005
1.039398676,0.590945942,0.580994834
0.99393106,0.62999479,0.627157385
0.965221172,0.658228494,0.644666185
1.026914474,0.632909285,0.632442692
1.155639077,0.57584013,0.568168714
1.181688805,0.550493799,0.535475387
0.975923937,0.669413911,0.658608182
